120.8563	23.6836	-29.3	9.7	5.2	0	0.1	0.3
121.4534	23.7463	-29	24	-5.2	0	0	0
121.9375	25.0204	5.1	-0.6	-2.4	0	0	0
120.7245	24.0352	-9.8	6.5	-3.5	0	0	0
121.522 	23.5982	-45.7	48.4	-9	0	0	0.1
120.3511	22.6277	-47.6	-17.9	-1.7	0	0	0.2
120.3122	23.7911	-3.9	-0.4	-15.1	0.4	0.4	1.3
121.3293	23.2507	-44.5	44.2	8.7	0.1	0.1	0.2
121.1922	22.7907	-54	43.1	-2.2	0	0	0
120.3202	23.9223	1.5	2	-18.1	0	0	0.1
120.8233	24.0112	-15.1	12.9	0.9	0	0	0
121.3529	24.8212	-0.7	7.1	-1.5	0	0	0.1
121.3315	24.799	0.5	7.1	-0.3	0	0	0
120.4747	23.9612	-0.9	3.4	-27.9	0.1	0.1	0.3
120.5906	23.0803	-41.5	4.6	10.3	0	0	0.1
120.8226	24.0284	-18.3	8.4	-0.5	0	0	0.1
121.4711	25.0685	1.4	3.9	0.5	0.2	0.2	0.4
120.4025	23.7414	-3.3	-1.4	-39.6	0	0	0.1
120.8381	23.8549	-22.3	12.6	8.3	0.1	0	0.1
120.6175	23.6237	-14.9	8.2	-0.8	0	0	0.1
120.6078	23.6121	-15.3	6.8	0.4	0	0	0
121.4883	25.0562	0.6	4.2	1.3	0.2	0.2	0.5
121.9874	25.0204	3.6	1.8	-2.8	0	0	0.1
121.5082	24.982	1	3.3	-7.2	0	0	0.1
120.9823	24.8097	-17.5	5.5	-2.4	0.1	0	0.1
121.0441	24.7766	-1	5.2	0.4	0	0	0
120.5068	23.5915	-6	3.7	-0.6	0.1	0	0.1
120.5684	23.5671	-12.4	5.2	-1.2	0.1	0	0.1
120.5542	23.4656	-10.2	3.7	0	0.3	0.1	0.3
120.6548	23.4829	-19.4	5.8	3.3	0	0	0.1
121.5015	25.2037	0.7	3.6	-1.6	0	0	0.1
121.6519	25.2086	4	2.6	-0.8	0	0	0
121.4616	25.1461	1.7	4.7	-2.9	0	0.1	0.1
121.4988	25.1336	0.5	4.1	-4.3	0	0	0.1
121.3828	25.053	2	4.1	-2.1	0	0	0
121.4522	25.02	1.1	4.1	-8.2	0	0	0.1
120.9595	24.8032	-0.7	4.4	-2.4	0	0	0
120.9905	24.7666	-0.6	5	-0.6	0	0	0
121.0416	24.7479	-1.1	5.8	-0.8	0	0	0
120.6058	23.5612	-16.8	6	1.9	0.1	0	0.1
120.4738	23.485	-10	4.4	-1.5	0	0	0
121.6798	25.0717	4.5	2.6	-0.4	0	0	0.1
121.9432	24.8419	14.1	-6.9	-18.3	0	0	0.1
120.5124	24.0965	-1	2.3	-3.2	0	0	0
120.6039	24.0913	-2.5	3.2	-3.7	0	0	0
120.6482	24.0937	-3.4	3	-3.8	0	0	0.1
120.5264	24.0256	-1.4	2.1	-7.3	0	0	0
120.6406	23.9867	-3.6	3.6	-2.8	0	0	0
120.5787	23.8249	-4.5	3.7	-2.1	0	0	0.1
120.6463	23.8702	-2.9	3.8	-2.2	0	0	0
120.2136	23.0799	-5.4	1	-4.1	0	0	0.1
120.3176	23.0754	-9.8	0.7	2.7	0	0	0
120.2261	23.0203	-10.9	1.9	0.6	0	0	0
120.2759	23.0188	-15.5	0.5	-2.3	0	0	0
120.3358	23.0271	-19.1	-2.1	2.1	0	0	0.1
120.187 	22.9637	-10.1	1.3	-2.5	0	0	0
120.2763	22.9361	-22.5	0.3	2.6	0	0	0
120.3085	22.9358	-23.4	-0.4	2.6	0	0	0
120.6253	24.362	-1.3	2.9	-2.3	0	0	0
120.7154	24.3286	-3	3.9	-2.1	0	0	0
120.6006	24.2798	-1.2	2.6	-3	0	0	0
120.5296	24.1844	-0.9	2.5	-2.5	0	0	0
120.5763	24.1812	-1.2	3.1	-3	0	0	0
120.4449	23.3776	-10.5	3.8	-3.6	0	0	0.1
120.452 	23.2732	-19.4	4.5	3.6	0.1	0	0.1
120.3736	23.2572	-9	4.4	-2.4	0	0	0.1
120.4004	23.2222	-14.6	3.6	7.6	0	0	0.1
120.728 	22.7525	-55.6	3.8	6.6	0	0	0.1
120.6395	22.5297	-55.6	3.1	1.6	0	0	0.1
120.737 	21.9506	-36.2	6.3	-33.2	0.1	0.1	0.2
121.1737	24.0355	-23.9	17.2	17.5	0.2	0.2	1
121.1696	24.0309	-19.6	6	9.4	0.3	0.3	1
121.1762	24.0309	-23.4	3.5	2.1	0.2	0.2	1.2
120.5401	23.0002	-45.7	-2.2	5.1	0	0	0.1
120.6547	23.034	-48.8	1.1	7.5	0	0	0.1
120.3983	22.84	-39	-5.4	8.2	0	0	0.1
120.4521	22.8371	-52.8	-2.7	1.9	0.1	0.1	0.2
120.6022	22.8507	-54.1	1	0.9	0	0	0.1
120.6017	22.7039	-55.4	1.8	-0.6	0	0	0.1
120.7649	22.1275	-46.3	9.6	2.9	0	0	0.1
120.8389	22.1264	-42.2	15.5	-0.5	0	0	0.1
120.7044	22.0574	-48.7	1.6	-0.4	0	0	0.1
120.8097	22.0075	-41.2	14.2	1.8	0	0	0.1
121.2005	24.6788	-1.2	8.8	0.3	0	0	0.1
121.243 	24.7335	0.4	8.8	0.8	0	0	0.1
120.6268	23.5433	-17.9	6	3.6	0	0	0.1
120.7121	23.4076	-30.5	5	4.3	0	0	0.1
120.7415	23.4562	-29.4	6	3.7	0	0	0.1
120.6752	23.3397	-29.9	5.2	0.9	0	0	0.1
120.4877	23.6071	-6.1	3.6	-4.8	0	0	0.1
121.378 	24.9678	4.5	2.2	5.5	0	0	0.1
121.79  	24.7967	7.4	-3.2	-6.5	0	0.1	0.2
121.7131	24.6675	17.7	-2.6	-4.1	0.1	0.1	0.2
121.8292	24.6647	21.4	-15.8	-6.3	0	0	0.1
120.353 	22.9711	-24.8	-3.8	-0.3	0.1	0.1	0.6
120.4598	22.9392	-37.9	-3.6	2.1	0.1	0.1	0.3
120.4941	22.8856	-49.6	-3.5	-2.2	0.1	0.1	0.2
120.3707	22.8353	-36.9	-8.6	8.7	0.1	0.1	0.3
120.4053	22.7776	-56.2	-10.1	-2.2	0.1	0.1	0.3
120.4656	22.8478	-45.7	-5.5	1.3	0.4	0.2	0.5
120.2996	22.8957	-28.5	-4.4	-0.3	0.2	0.1	0.3
120.3606	22.8642	-33.5	-6.8	5	0.1	0.1	0.4
120.3121	22.8149	-42.2	-9.6	-12	0.3	0.3	1
